Region_ID,Latitude,Longitude,Density_Contrast,Area_Pixels,Is_Undiscovered,Dist_to_Known_km
6,35.5995,-115.47889447236182,1.0,15,True,5.430639575614332
1306,35.4005,-115.46582914572865,1.0,2,True,21.829637511227904
1,35.5995,-115.59949748743718,1.0,8416,True,4.99130239744759
1301,35.4015,-115.47085427135679,1.0,3,True,21.455305122306527
3,35.5995,-115.48994974874373,1.0,4,True,4.91040169271322
4,35.5995,-115.48793969849247,1.0,35,True,4.9865998406672745
8,35.5995,-115.46281407035175,1.0,3134,True,6.534011975450579
1282,35.4045,-115.51708542713568,1.0,27,True,19.14228203625062
9,35.5985,-115.4929648241206,1.0,5,True,4.920578877246167
616,35.536500000000004,-115.4497487437186,1.0,4,True,13.116605265214725
619,35.5355,-115.4316582914573,1.0,3,True,14.245517019105337
620,35.5345,-115.56733668341708,1.0,20,True,3.945431886048208
627,35.5345,-115.41155778894473,1.0,2,True,15.69874916443911
628,35.5345,-115.56532663316582,1.0,1,True,3.9405851408941923
600,35.5385,-115.5643216080402,1.0,1,True,3.499201039673994
602,35.5375,-115.54522613065326,1.0,5,True,4.2553934982798
603,35.5385,-115.53115577889447,1.0,1,True,5.177766815581041
632,35.5315,-115.44070351758795,1.0,73,True,14.08598593497547
1256,35.4075,-115.47889447236182,1.0,10,True,20.442440502817
1259,35.4075,-115.54422110552764,1.0,3,True,18.19235427589273
1260,35.4065,-115.54221105527638,1.0,2,True,18.332624784520178
1263,35.4075,-115.5070351758794,1.0,1,True,19.171665067945867
1264,35.4075,-115.41155778894473,1.0,1,True,24.8508477314786
1265,35.4065,-115.54723618090452,1.0,1,True,18.26211871930718
1266,35.405499999999996,-115.52412060301508,1.0,3,True,18.829956253335336
1267,35.405499999999996,-115.48894472361809,1.0,22,True,20.14279983605909
40,35.5925,-115.46381909547739,1.0,9,True,7.036408629959224
43,35.5925,-115.4286432160804,1.0,1,True,9.986624529769799
45,35.5905,-115.5281407035176,1.0,5,True,4.736012103486271
46,35.5915,-115.49798994974874,1.0,1,True,5.5801159752437135
51,35.5915,-115.45477386934674,1.0,1,True,7.792950892666863
1240,35.4095,-115.5,1.0,52,True,19.24445629046464
1243,35.4105,-115.44472361809045,1.0,3,True,22.211563519456668
1245,35.4085,-115.5462311557789,1.0,2,True,18.054433799800407
1248,35.4095,-115.5070351758794,1.0,3,True,18.9629474364479
1249,35.4085,-115.43969849246231,1.0,5,True,22.727468632263317
1251,35.4085,-115.55427135678391,1.0,1,True,17.970239563801428
55,35.5905,-115.543216080402,1.0,2,True,3.3658830423123467
56,35.5905,-115.51909547738693,1.0,25,True,5.637228586595348
58,35.5895,-115.49597989949748,1.0,5,True,5.831093015510879
63,35.5895,-115.51306532663317,1.0,1,True,5.8438089110918146
64,35.5895,-115.50904522613065,1.0,2,True,5.785155510042388
67,35.5885,-115.5281407035176,1.0,4,True,4.633440691793806
69,35.5855,-115.51206030150753,1.0,6,True,6.182677818678384
1254,35.4085,-115.52914572864321,1.0,1,True,18.376534980273824
1218,35.4125,-115.46080402010051,1.0,24,True,20.99633741550329
1219,35.4125,-115.55226130653266,1.0,3,True,17.544709737121494
1227,35.4115,-115.4427135678392,1.0,3,True,22.259166267357042
1235,35.4105,-115.53919597989949,1.0,3,True,17.944725511407558
1236,35.4085,-115.51608040201005,1.0,6,True,18.74897468356938
1237,35.4105,-115.51306532663317,1.0,12,True,18.63872811534181
70,35.5885,-115.5070351758794,1.0,2,True,5.87939802885216
72,35.5885,-115.46281407035175,1.0,1,True,7.452445281605667
74,35.5845,-115.52211055276382,1.0,20,True,5.084362803229741
75,35.5855,-115.50904522613065,1.0,7,True,6.227347251869834
76,35.5875,-115.50201005025126,1.0,2,True,5.986592836248773
78,35.5875,-115.46180904522613,1.0,3,True,7.608629054135289
85,35.5855,-115.50603015075377,1.0,2,True,6.207225064845296
90,35.5855,-115.46582914572865,1.0,11,True,7.5232400210475925
91,35.5855,-115.46381909547739,1.0,1,True,7.651666946996697
96,35.5845,-115.48291457286432,1.0,6,True,6.741150980982561
97,35.5835,-115.47386934673366,1.0,14,True,7.252796135447905
98,35.5835,-115.45879396984925,1.0,6,True,8.164528178102518
100,35.5845,-115.4537688442211,1.0,1,True,8.436546660098942
101,35.5835,-115.5180904522613,1.0,1,True,5.478058570896156
1208,35.4135,-115.54120603015075,1.0,1,True,17.580579984916568
1210,35.4135,-115.53015075376884,1.0,5,True,17.810594133790385
1214,35.4135,-115.47085427135679,1.0,1,True,20.304635379421875
1215,35.4125,-115.46683417085427,1.0,2,True,20.63317711149824
1216,35.4135,-115.46482412060301,1.0,1,True,20.659115138585964
1217,35.4135,-115.46180904522613,1.0,1,True,20.84215601385276
637,35.533500000000004,-115.41256281407036,1.0,1,True,15.710374172897893
638,35.5325,-115.56532663316582,1.0,1,True,4.162580600137169
640,35.5315,-115.55226130653266,1.0,1,True,4.5212648407109794
649,35.5305,-115.43969849246231,1.0,769,True,14.23795895978438
654,35.5275,-115.42361809045227,1.0,8,True,15.484218412236316
657,35.5275,-115.54020100502512,1.0,24,True,5.493466847321304
584,35.5405,-115.43366834170854,1.0,7,True,13.66214582827549
586,35.5415,-115.41859296482413,1.0,108,True,14.600378596831131
588,35.5405,-115.55326633165829,1.0,3,True,3.5474604620555454
589,35.5405,-115.5502512562814,1.0,2,True,3.689155819627877
595,35.539500000000004,-115.42361809045227,1.0,4,True,14.417264486643699
1193,35.4155,-115.53919597989949,1.0,1,True,17.397390714694872
1195,35.4155,-115.49497487437186,1.0,4,True,18.854489524153745
1200,35.4135,-115.54723618090452,1.0,2,True,17.490166955123033
1201,35.4145,-115.54221105527638,1.0,1,True,17.453994943565803
103,35.5835,-115.49899497487438,1.0,1,True,6.4514141402340615
108,35.5815,-115.52613065326634,1.0,3,True,4.559011188003441
110,35.5815,-115.51708542713568,1.0,94,True,5.530022021236114
111,35.5825,-115.4929648241206,1.0,1,True,6.654066318214641
115,35.5815,-115.4537688442211,1.0,2,True,8.68860510600102
117,35.5815,-115.53718592964825,1.0,1,True,3.398373121899861
86,35.5855,-115.50100502512562,1.0,2,True,6.213729205053472
88,35.5855,-115.47788944723618,1.0,1,True,6.855415673725287
89,35.5855,-115.47587939698492,1.0,1,True,6.953288716849351
1169,35.4155,-115.52412060301508,1.0,5,True,17.75565438114017
1171,35.4195,-115.43366834170854,1.0,1,True,22.21266690495767
1172,35.4175,-115.55226130653266,1.0,4,True,16.99174181065211
1179,35.4175,-115.543216080402,1.0,13,True,17.108229734678552
1185,35.4165,-115.53115577889447,1.0,2,True,17.461221011044312
1188,35.4155,-115.43366834170854,1.0,4,True,22.548485337835736
1189,35.4165,-115.4286432160804,1.0,40,True,22.831611483038422
119,35.5805,-115.46482412060301,1.0,2,True,8.047071548132475
123,35.5795,-115.54221105527638,1.0,13,True,2.7980438684923774
124,35.5805,-115.52412060301508,1.0,30,True,4.745134613739326
130,35.5785,-115.45778894472362,1.0,22,True,8.673891423193055
131,35.5795,-115.456783919598,1.0,5,True,8.652172471245297
1190,35.4165,-115.4105527638191,1.0,2,True,24.214668004341853
134,35.5805,-115.43969849246231,1.0,44,True,9.843495636231644
135,35.5795,-115.41457286432161,1.0,3,True,12.08729291045127
140,35.5785,-115.4819095477387,1.0,12,True,7.405189143130342
141,35.5795,-115.47386934673366,1.0,23,True,7.648940403896785
142,35.5795,-115.46582914572865,1.0,2,True,8.081221732776068
145,35.5795,-115.44371859296483,1.0,4,True,9.603100520306326
146,35.5795,-115.4316582914573,1.0,1,True,10.581927538100572
148,35.5785,-115.54522613065326,1.0,1,True,2.4463257806764975
149,35.5775,-115.53517587939699,1.0,7,True,3.473865166317067
1159,35.4205,-115.54723618090452,1.0,2,True,16.718682906200637
1162,35.4205,-115.46984924623116,1.0,33,True,19.703922120386004
1163,35.4205,-115.4537688442211,1.0,1,True,20.720912181669032
1164,35.4205,-115.4286432160804,1.0,3,True,22.50220946734831
1145,35.4225,-115.42462311557789,1.0,5,True,22.644940049992414
1149,35.4215,-115.4678391959799,1.0,7,True,19.73229286823545
1150,35.4225,-115.46281407035175,1.0,1,True,19.953149576606492
1156,35.4215,-115.46180904522613,1.0,2,True,20.108014007001508
1157,35.4205,-115.43266331658292,1.0,6,True,22.203268282977092
151,35.5785,-115.48592964824121,1.0,14,True,7.268476749655412
157,35.5775,-115.53919597989949,1.0,2,True,3.0425169974473714
158,35.5755,-115.51608040201005,1.0,8,True,5.526061860412922
161,35.5765,-115.4497487437186,1.0,6,True,9.400582879984755
162,35.5775,-115.4427135678392,1.0,1,True,9.840151661515586
164,35.5755,-115.53718592964825,1.0,32,True,3.2081455508831986
165,35.5755,-115.50904522613065,1.0,5,True,6.302776725275548
567,35.542500000000004,-115.53618090452261,1.0,1,True,4.4668105393479465
569,35.542500000000004,-115.45879396984925,1.0,2,True,12.077195947363887
571,35.5415,-115.56532663316582,1.0,7,True,3.1636060520611218
572,35.5415,-115.55427135678391,1.0,1,True,3.4026225151197615
573,35.5405,-115.54522613065326,1.0,20,True,3.9770174534696223
575,35.5415,-115.53517587939699,1.0,1,True,4.624112368201255
576,35.5405,-115.53115577889447,1.0,3,True,5.030517587339339
663,35.5245,-115.543216080402,1.0,17,True,5.626616981323968
664,35.5275,-115.54221105527638,1.0,2,True,5.382553807441582
667,35.5275,-115.42964824120604,1.0,2,True,15.107595305420858
669,35.5255,-115.4316582914573,1.0,4,True,15.17432927485148
197,35.5725,-115.51407035175879,1.0,5,True,5.722083780079285
1132,35.4225,-115.51105527638191,1.0,214,True,17.454556727171788
1135,35.4245,-115.456783919598,1.0,19,True,20.16491075881057
1137,35.4245,-115.44773869346734,1.0,3,True,20.78165177925972
1141,35.4235,-115.5502512562814,1.0,2,True,16.350042894791027
167,35.5765,-115.44371859296483,1.0,5,True,9.844069724616324
168,35.5745,-115.4427135678392,1.0,6,True,10.082787603714964
175,35.5745,-115.5180904522613,1.0,5,True,5.292742550527911
178,35.5735,-115.41155778894473,1.0,9,True,12.746200002666491
179,35.5745,-115.40753768844222,1.0,3,True,13.04525144087247
212,35.5705,-115.53618090452261,1.0,9,True,3.2615518383788458
1110,35.4255,-115.53115577889447,1.0,59,True,16.487853626125325
1117,35.4255,-115.4537688442211,1.0,6,True,20.279160032911392
1119,35.4235,-115.51608040201005,1.0,10,True,17.16394569104441
1125,35.4245,-115.45075376884422,1.0,5,True,20.572681640830098
183,35.5745,-115.54221105527638,1.0,1,True,2.6394278717190143
186,35.5745,-115.50100502512562,1.0,30,True,7.182990693095625
188,35.5745,-115.47788944723618,1.0,1,True,7.977294042440857
196,35.5735,-115.52311557788944,1.0,2,True,4.7273217225423
1080,35.4305,-115.42462311557789,1.0,4,True,22.011458240374285
1086,35.4295,-115.51608040201005,1.0,1,True,16.534336082380836
1105,35.4275,-115.42964824120604,1.0,14,True,21.858336953549657
1106,35.4265,-115.42663316582914,1.0,5,True,22.170264067642304
1108,35.4255,-115.53517587939699,1.0,2,True,16.390248417695005
200,35.5725,-115.46884422110553,1.0,3,True,8.593538530676174
201,35.5735,-115.45879396984925,1.0,105,True,9.064042926367172
204,35.5715,-115.52110552763818,1.0,45,True,4.937254686754303
673,35.5255,-115.42361809045227,1.0,2,True,15.665990508035073
674,35.5255,-115.42160804020101,1.0,2,True,15.794394854421855
675,35.5235,-115.41356783919599,1.0,757,True,16.50387614100014
554,35.5445,-115.46683417085427,1.0,3,True,11.318211948645416
555,35.5445,-115.46180904522613,1.0,2,True,11.73775670319643
556,35.5445,-115.4537688442211,1.0,7,True,12.122881454011969
557,35.542500000000004,-115.42361809045227,1.0,8,True,14.157545131054237
558,35.5435,-115.56532663316582,1.0,2,True,2.941614055690533
559,35.5435,-115.53417085427135,1.0,1,True,4.559828754857793
560,35.5435,-115.5281407035176,1.0,3,True,5.089629912318612
561,35.5435,-115.52211055276382,1.0,2,True,5.649130651247672
681,35.5225,-115.54020100502512,1.0,1,True,5.976840971836283
1063,35.4315,-115.52914572864321,1.0,1,True,15.895978670129569
1064,35.4305,-115.52613065326634,1.0,2,True,16.09114262606403
1065,35.4315,-115.52412060301508,1.0,2,True,16.046881768820654
1072,35.4295,-115.54723618090452,1.0,3,True,15.727572861636453
1073,35.4295,-115.53115577889447,1.0,7,True,16.056256637103854
214,35.5715,-115.51306532663317,1.0,5,True,5.829287071128693
216,35.5715,-115.48592964824121,1.0,1,True,8.017644973449386
217,35.5715,-115.47989949748744,1.0,3,True,8.21225185813553
223,35.5705,-115.47286432160804,1.0,2,True,8.601918196799613
225,35.5705,-115.4678391959799,1.0,1,True,8.841983973239087
226,35.5705,-115.42060301507539,1.0,9,True,12.163915169383737
255,35.5685,-115.41256281407036,1.0,1,True,12.994506275825389
1058,35.4325,-115.42964824120604,1.0,1,True,21.460137333552414
235,35.5695,-115.49095477386935,1.0,8,True,8.113495856353078
236,35.5695,-115.48894472361809,1.0,4,True,8.156786599948775
242,35.5665,-115.54522613065326,1.0,14,True,2.290251039777762
1062,35.4315,-115.53517587939699,1.0,1,True,15.739097343677393
688,35.5205,-115.56633165829146,1.0,4,True,5.495167592509811
697,35.5195,-115.5502512562814,1.0,1,True,5.857401357384909
699,35.5195,-115.54522613065326,1.0,44,True,6.042842694063973
700,35.5175,-115.53517587939699,1.0,11,True,6.733085414113921
705,35.5165,-115.5643216080402,1.0,4,True,5.940090732981625
709,35.5165,-115.4316582914573,1.0,2,True,16.00553704633614
535,35.5415,-115.55929648241205,1.0,216,True,3.238997598235053
536,35.545500000000004,-115.55326633165829,1.0,1,True,3.0426642486225712
537,35.545500000000004,-115.53517587939699,1.0,2,True,4.332477719936797
538,35.545500000000004,-115.52914572864321,1.0,1,True,4.8716851172063835
271,35.5655,-115.51206030150753,1.0,12,True,5.959436635251405
275,35.5665,-115.43467336683418,1.0,1,True,11.340644684919658
1033,35.4315,-115.46080402010051,1.0,35,True,19.27570701338007
1035,35.4305,-115.4497487437186,1.0,41,True,20.125159292310517
1036,35.4345,-115.43768844221105,1.0,3,True,20.680400822397164
1037,35.4335,-115.53819095477387,1.0,1,True,15.453063697449236
1038,35.4335,-115.52914572864321,1.0,1,True,15.681377104106833
1045,35.4325,-115.46884422110553,1.0,46,True,18.65995241799333
248,35.5685,-115.47688442211056,1.0,8,True,8.639091464930614
250,35.5685,-115.46884422110553,1.0,1,True,8.99090596092587
251,35.5655,-115.46180904522613,1.0,9,True,9.647261914316944
254,35.5685,-115.42261306532664,1.0,3,True,12.141434356258276
999,35.4405,-115.41155778894473,1.0,1,True,22.334714615887307
1000,35.4395,-115.56633165829146,1.0,1,True,14.485753237914858
1001,35.4395,-115.55125628140703,1.0,8,True,14.572252470719445
1009,35.4355,-115.53417085427135,1.0,10,True,15.330674684228281
1011,35.4355,-115.45075376884422,1.0,5,True,19.628717479625678
1014,35.4365,-115.44070351758795,1.0,1,True,20.289449252728353
1015,35.4365,-115.41155778894473,1.0,1,True,22.623022984851577
1016,35.4355,-115.55527638190955,1.0,1,True,14.97307418373073
1021,35.4355,-115.43869346733669,1.0,1,True,20.523106688863255
1023,35.4345,-115.5462311557789,1.0,3,True,15.192755439069035
1024,35.4345,-115.53015075376884,1.0,1,True,15.545574656428924
262,35.5675,-115.50904522613065,1.0,5,True,6.279274675364609
263,35.5665,-115.50201005025126,1.0,54,True,7.064734599340219
545,35.5445,-115.54824120603014,1.0,1,True,3.4215930040457416
546,35.5445,-115.50402010050252,1.0,3,True,7.394140864550512
520,35.545500000000004,-115.53115577889447,1.0,7,True,4.688223245167514
523,35.5475,-115.41155778894473,1.0,2,True,14.638688137534114
524,35.5465,-115.54723618090452,1.0,14,True,3.307748496798442
525,35.5415,-115.54020100502512,1.0,41,True,4.234513431626153
526,35.545500000000004,-115.52713567839196,1.0,3,True,5.058335268453975
529,35.5465,-115.51708542713568,1.0,33,True,5.979629048306931
530,35.5465,-115.50301507537688,1.0,6,True,7.4163598147407015
710,35.5165,-115.55326633165829,1.0,5,True,6.09326741000654
711,35.5165,-115.53618090452261,1.0,1,True,6.774985047543054
714,35.5155,-115.53417085427135,1.0,1,True,6.981122135704636
989,35.4385,-115.53316582914573,1.0,7,True,15.032872368049052
995,35.4415,-115.44070351758795,1.0,222,True,19.887715831111773
280,35.5655,-115.53316582914573,1.0,3,True,3.630280930457613
285,35.5645,-115.47386934673366,1.0,5,True,9.17359880321595
287,35.5655,-115.46884422110553,1.0,1,True,9.291703026798297
288,35.5655,-115.45175879396986,1.0,1,True,10.23744197320015
291,35.5645,-115.4286432160804,1.0,23,True,11.963496986190846
320,35.5625,-115.44170854271357,1.0,20,True,11.169195810832392
321,35.5615,-115.41457286432161,1.0,4,True,13.32465139292755
295,35.5645,-115.53517587939699,1.0,1,True,3.427447037337085
296,35.5645,-115.52311557788944,1.0,8,True,4.750720857766723
298,35.5635,-115.48894472361809,1.0,3,True,8.534846643937248
300,35.5645,-115.46582914572865,1.0,2,True,9.537021044031132
302,35.5625,-115.45175879396986,1.0,13,True,10.513151349364305
983,35.4425,-115.55226130653266,1.0,4,True,14.22927579885368
984,35.4435,-115.54221105527638,1.0,89,True,14.27868346487194
986,35.4425,-115.5502512562814,1.0,5,True,14.254149454158533
715,35.5135,-115.53517587939699,1.0,23,True,7.120842309288329
717,35.5145,-115.56331658291457,1.0,1,True,6.165530866034495
719,35.5145,-115.4316582914573,1.0,1,True,16.0892260268057
741,35.5095,-115.53919597989949,1.0,21,True,7.3254210581885655
744,35.5085,-115.55527638190955,1.0,2,True,6.921277520190777
753,35.5055,-115.53517587939699,1.0,19,True,7.914109121926165
513,35.548500000000004,-115.45075376884422,1.0,1,True,11.894024664880257
515,35.5465,-115.44070351758795,1.0,106,True,12.671565967169387
516,35.548500000000004,-115.43065326633166,1.0,79,True,13.149289863970946
517,35.548500000000004,-115.41859296482413,1.0,12,True,14.019427895274214
341,35.5615,-115.5070351758794,1.0,1,True,6.564413719250921
950,35.4525,-115.55326633165829,1.0,1,True,13.113692528416527
952,35.451499999999996,-115.53819095477387,1.0,18,True,13.49976991053711
953,35.4525,-115.53517587939699,1.0,4,True,13.471506567335007
956,35.4495,-115.42964824120604,1.0,95,True,20.16178534691112
957,35.4525,-115.4316582914573,1.0,3,True,19.774181149712327
965,35.4495,-115.53316582914573,1.0,8,True,13.850394927006365
971,35.4455,-115.56633165829146,1.0,1,True,13.819765441922684
972,35.4455,-115.55226130653266,1.0,3,True,13.898115475122617
975,35.4445,-115.44773869346734,1.0,8,True,19.107517648151518
977,35.4405,-115.53819095477387,1.0,16,True,14.692020815307556
978,35.4445,-115.53618090452261,1.0,1,True,14.307112580616671
311,35.5625,-115.54221105527638,1.0,20,True,2.7221564043983952
313,35.5625,-115.53316582914573,1.0,6,True,3.690866515338129
317,35.5635,-115.47989949748744,1.0,3,True,9.055797017461014
354,35.5595,-115.54723618090452,1.0,2,True,2.3442094868149717
355,35.5605,-115.54422110552764,1.0,1,True,2.5927433539761338
356,35.5595,-115.52613065326634,1.0,69,True,4.529185468971347
945,35.4535,-115.53618090452261,1.0,1,True,13.336353789339807
948,35.4535,-115.4356783919598,1.0,1,True,19.366711157078523
949,35.4535,-115.41155778894473,1.0,1,True,21.434479675819876
327,35.5615,-115.46884422110553,1.0,54,True,9.696040772305384
331,35.5625,-115.4105527638191,1.0,2,True,13.58914706757107
338,35.5615,-115.53417085427135,1.0,7,True,3.6096825724194126
340,35.5615,-115.51306532663317,1.0,26,True,5.902800840078183
911,35.4565,-115.44874371859297,1.0,12,True,18.07913453314063
912,35.4615,-115.43768844221105,1.0,150,True,18.61473153647407
914,35.4595,-115.53919597989949,1.0,3,True,12.609771753674254
916,35.457499999999996,-115.41155778894473,1.0,6,True,21.16957446367643
918,35.4595,-115.53618090452261,1.0,15,True,12.691616539843825
922,35.4585,-115.53517587939699,1.0,3,True,12.827799312187171
927,35.4565,-115.55125628140703,1.0,3,True,12.698150813027906
928,35.4555,-115.54723618090452,1.0,2,True,12.87122053723236
932,35.4565,-115.41256281407036,1.0,1,True,21.145540467587345
343,35.5605,-115.49497487437186,1.0,4,True,7.905592654344685
344,35.5615,-115.49195979899497,1.0,3,True,8.22392369635817
347,35.5605,-115.45577889447236,1.0,8,True,10.462826788377528
349,35.5615,-115.43266331658292,1.0,1,True,11.90115573451015
764,35.5035,-115.56633165829146,1.0,3,True,7.381996943223707
768,35.5025,-115.56532663316582,1.0,2,True,7.492544778153898
769,35.5025,-115.5572864321608,1.0,5,True,7.548572872758282
770,35.4985,-115.54723618090452,1.0,52,True,8.192982370179605
773,35.5025,-115.42060301507539,1.0,3,True,17.749166383574646
487,35.5505,-115.46381909547739,1.0,1,True,11.038327788563281
493,35.5495,-115.41356783919599,1.0,13,True,14.323956988118345
498,35.5495,-115.43668341708543,1.0,1,True,12.655076349208914
499,35.5495,-115.43366834170854,1.0,1,True,12.856012103800488
774,35.4985,-115.53819095477387,1.0,7,True,8.498073760413623
775,35.5015,-115.53115577889447,1.0,1,True,8.50864085483291
778,35.5015,-115.42261306532664,1.0,1,True,17.59483969886223
359,35.5605,-115.48994974874373,1.0,1,True,8.458724462409183
362,35.5595,-115.47688442211056,1.0,17,True,9.581090791733363
363,35.5595,-115.43065326633166,1.0,4,True,12.215388481204293
365,35.5605,-115.42361809045227,1.0,1,True,12.671418046053548
366,35.5605,-115.42060301507539,1.0,3,True,12.909750038167804
367,35.5605,-115.41658291457287,1.0,1,True,13.234016434017082
371,35.5585,-115.53819095477387,1.0,11,True,3.2952507700369953
903,35.463499999999996,-115.54924623115578,1.0,13,True,11.959388008303273
904,35.4625,-115.42261306532664,1.0,17,True,19.853204477581507
891,35.4675,-115.43266331658292,1.0,1,True,18.629417555195932
893,35.4645,-115.53115577889447,1.0,8,True,12.317449703430064
894,35.4655,-115.43467336683418,1.0,8,True,18.59094618075847
899,35.4655,-115.42160804020101,1.0,9,True,19.745030172931873
376,35.5585,-115.49497487437186,1.0,3,True,7.938254040809443
377,35.5585,-115.49095477386935,1.0,2,True,8.378985386487182
382,35.5585,-115.41356783919599,1.0,4,True,13.630647980835827
385,35.5585,-115.54020100502512,1.0,1,True,3.090764307193448
386,35.5565,-115.49698492462312,1.0,6,True,7.757932034662979
388,35.5585,-115.46884422110553,1.0,15,True,10.001502077098646
413,35.5565,-115.45778894472362,1.0,14,True,10.737501328583875
417,35.5555,-115.41658291457287,1.0,11,True,13.616668934648631
390,35.5585,-115.43869346733669,1.0,10,True,11.72505164940515
392,35.5575,-115.42964824120604,1.0,29,True,12.455280587461221
396,35.5575,-115.5321608040201,1.0,6,True,3.958447836592041
398,35.5575,-115.51005025125627,1.0,1,True,6.315872889403448
399,35.5575,-115.4929648241206,1.0,1,True,8.176647240807263
400,35.5565,-115.4819095477387,1.0,16,True,9.405341302831628
887,35.4695,-115.4316582914573,1.0,1,True,18.583772871557823
888,35.4685,-115.43065326633166,1.0,12,True,18.73963948740831
779,35.5005,-115.53517587939699,1.0,2,True,8.41951264585709
783,35.4995,-115.5321608040201,1.0,3,True,8.65924957920858
788,35.4985,-115.41457286432161,1.0,1,True,18.543766820536735
789,35.4985,-115.41256281407036,1.0,8,True,18.745658475134164
472,35.5505,-115.41658291457287,1.0,5,True,14.01086024396185
475,35.5475,-115.53919597989949,1.0,9,True,3.847253524237334
479,35.5515,-115.46482412060301,1.0,1,True,10.89175888095083
480,35.5495,-115.44773869346734,1.0,7,True,11.969621814179625
483,35.5505,-115.42763819095478,1.0,6,True,13.188981462772054
485,35.5495,-115.54723618090452,1.0,12,True,3.052020333823549
855,35.4765,-115.54020100502512,1.0,1,True,10.75344754032951
861,35.4755,-115.44371859296483,1.0,1,True,17.115457992939497
868,35.4725,-115.55125628140703,1.0,23,True,10.93834256505092
873,35.4725,-115.53618090452261,1.0,1,True,11.30314763216164
878,35.4695,-115.42261306532664,1.0,8,True,19.396142710051073
884,35.4705,-115.41155778894473,1.0,3,True,20.351761765830673
885,35.466499999999996,-115.53517587939699,1.0,33,True,11.973316800025005
406,35.5565,-115.54924623115578,1.0,7,True,2.3504470921800618
407,35.5565,-115.54221105527638,1.0,10,True,2.9937570860053624
412,35.5565,-115.49095477386935,1.0,1,True,8.415666706029088
832,35.4845,-115.41155778894473,1.0,2,True,19.55205403463115
833,35.4835,-115.55125628140703,1.0,7,True,9.731887487553369
835,35.4845,-115.41356783919599,1.0,2,True,19.357288359687924
845,35.4785,-115.54020100502512,1.0,3,True,10.539348367077983
852,35.4765,-115.42964824120604,1.0,4,True,18.31138581251888
853,35.4775,-115.42562814070352,1.0,10,True,18.61929472907252
432,35.5535,-115.54924623115578,1.0,6,True,2.5755565482314284
434,35.5545,-115.53316582914573,1.0,13,True,3.986171049270879
435,35.5545,-115.52010050251256,1.0,1,True,5.331254903812223
796,35.4965,-115.41457286432161,1.0,3,True,18.639859921534914
797,35.4945,-115.53618090452261,1.0,5,True,8.992631449938829
799,35.4935,-115.44773869346734,1.0,22,True,15.593074510000262
454,35.5515,-115.44170854271357,1.0,8,True,12.150138157268927
455,35.5505,-115.43869346733669,1.0,8,True,12.434065434170122
456,35.5525,-115.55326633165829,1.0,13,True,2.3739064281996285
463,35.5525,-115.4748743718593,1.0,4,True,10.251817914733358
464,35.5525,-115.46984924623116,1.0,3,True,10.576701991355158
465,35.5525,-115.46381909547739,1.0,2,True,10.835799075645639
466,35.5525,-115.45979899497488,1.0,1,True,11.027735863779295
467,35.5525,-115.45778894472362,1.0,11,True,11.129173747468217
807,35.4925,-115.53115577889447,1.0,5,True,9.412054143306465
811,35.4915,-115.42964824120604,1.0,1,True,17.42178723251197
819,35.4855,-115.55427135678391,1.0,5,True,9.46282875150956
821,35.4885,-115.53618090452261,1.0,4,True,9.616329985728916
443,35.5515,-115.54522613065326,1.0,5,True,3.05142259040014
448,35.5515,-115.49396984924623,1.0,10,True,8.207547229121118
452,35.5535,-115.45577889447236,1.0,2,True,11.136764030165427
829,35.4855,-115.42562814070352,1.0,17,True,18.144740290455026
831,35.4855,-115.53618090452261,1.0,33,True,9.930239694711764
12,35.597500000000004,-115.4748743718593,1.0,6,True,5.857357493002736
13,35.5965,-115.47989949748744,1.0,109,True,5.664447994416713
15,35.5955,-115.49899497487438,1.0,2,True,5.126076847727836
18,35.594500000000004,-115.51608040201005,1.0,6,True,5.370071449300936
19,35.5935,-115.50804020100503,1.0,25,True,5.333120369750975
21,35.5935,-115.4819095477387,1.0,2,True,5.861997999448115
1287,35.4045,-115.42763819095478,1.0,2,True,23.91339736905658
1288,35.4045,-115.42462311557789,1.0,3,True,24.129024511317354
1290,35.4035,-115.52412060301508,1.0,12,True,19.045307939293178
1292,35.4035,-115.51105527638191,1.0,4,True,19.446558475525986
1295,35.402499999999996,-115.4718592964824,1.0,1,True,21.303925486559315
1297,35.402499999999996,-115.45979899497488,1.0,1,True,21.988548126380763
1298,35.4015,-115.50402010050252,1.0,1,True,19.9118683484203
1300,35.4015,-115.47286432160804,1.0,1,True,21.34687252650765
52,35.5915,-115.44572864321609,1.0,3,True,8.529253494163395
23,35.594500000000004,-115.47386934673366,1.0,1,True,6.196943892142701
24,35.594500000000004,-115.47085427135679,1.0,5,True,6.384777386113235
26,35.5935,-115.50502512562814,1.0,1,True,5.316637370572701
28,35.5935,-115.47286432160804,1.0,3,True,6.350808131603227
32,35.5905,-115.53718592964825,1.0,4,True,3.8855357256948686
34,35.5925,-115.51909547738693,1.0,6,True,5.6740459406652075
36,35.5925,-115.49899497487438,1.0,1,True,5.457107016433843
1277,35.405499999999996,-115.42562814070352,1.0,1,True,23.972190559230935
1278,35.405499999999996,-115.42160804020101,1.0,6,True,24.26370038823431
1046,35.4335,-115.44673366834171,0.99927014,1,True,20.088223917559745
1284,35.4015,-115.4819095477387,0.99759936,11,True,20.88147157225173
1020,35.4355,-115.44874371859297,0.99735117,1,True,19.774298305310396
